Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.39172E-5,4.752248932,0.133045332,0.636372686,0.037037037,0
2.54462E-5,5.001571268,0.140922135,0.626318933,0.037037037,0
2.67714E-5,5.252332643,0.147690662,0.616762891,0.037037037,0
2.8192E-5,5.502474211,0.154888044,0.607704559,0.037037037,0
2.94971E-5,5.752640293,0.16144597,0.599044396,0.055555556,0
3.11421E-5,6.001243276,0.169640208,0.590881943,0.055555556,0
3.26933E-5,6.25064445,0.177293357,0.583117659,0.055555556,0
3.45467E-5,6.502867075,0.186344875,0.575652001,0.055555556,0
3.62852E-5,6.750670802,0.194745358,0.568684053,0.055555556,0
3.8117E-5,7.003161163,0.203502401,0.56191519,0.055555556,0
3.99861E-5,7.25285298,0.212339843,0.555544495,0.055555556,0
4.18225E-5,7.502188841,0.2209269,0.549472427,0.055555556,0
4.41972E-5,7.751167644,0.231892239,0.543698985,0.074074074,0
4.62791E-5,8.000145306,0.241378953,0.538224169,0.074074074,0
4.80134E-5,8.25462628,0.249191947,0.532848895,0.074074074,0
4.99044E-5,8.504427011,0.257619736,0.527772248,0.074074074,0
5.18024E-5,8.753615337,0.265982796,0.522894684,0.074074074,0
5.40472E-5,9.001944032,0.275753121,0.518216205,0.074074074,0
5.58654E-5,9.254926377,0.283571288,0.513637269,0.074074074,0
5.78664E-5,9.505436107,0.292077788,0.509257416,0.074074074,0
6.0093E-5,9.753350248,0.30142441,0.505076647,0.074074074,0
6.09936E-5,10.00219483,0.305169932,0.500995421,0.074074074,0
6.14687E-5,10.253218722,0.307137844,0.496914195,0.074074074,0
6.18369E-5,10.506148315,0.308658634,0.492832968,0.074074074,0
6.21404E-5,10.754155454,0.309909988,0.488851284,0.074074074,0
6.24647E-5,11.00330259,0.311244654,0.4848696,0.074074074,0
6.27858E-5,11.253817188,0.312563602,0.480887916,0.074074074,0
6.30732E-5,11.505551744,0.313742144,0.476906231,0.074074074,0
